After 37500 sentences: Train Accuracy = 0.9753, Dev Accuracy = 0.9469, Time = 3.10s, Estimated Time Left = 2.06s
Epoch 3: Train Loss = 119.0147, Dev Loss = 118.8806
Epoch 3: Loss = 118.8806
After 500 sentences: Train Accuracy = 0.9734, Dev Accuracy = 0.9462, Time = 2.91s, Estimated Time Left = 216.95s
After 1000 sentences: Train Accuracy = 0.9767, Dev Accuracy = 0.9467, Time = 2.93s, Estimated Time Left = 215.89s
After 1500 sentences: Train Accuracy = 0.9788, Dev Accuracy = 0.9463, Time = 3.00s, Estimated Time Left = 217.98s
After 2000 sentences: Train Accuracy = 0.9732, Dev Accuracy = 0.9459, Time = 2.98s, Estimated Time Left = 213.82s
After 2500 sentences: Train Accuracy = 0.9731, Dev Accuracy = 0.9467, Time = 3.01s, Estimated Time Left = 212.42s
After 3000 sentences: Train Accuracy = 0.9760, Dev Accuracy = 0.9464, Time = 3.02s, Estimated Time Left = 210.62s
After 3500 sentences: Train Accuracy = 0.9731, Dev Accuracy = 0.9470, Time = 3.03s, Estimated Time Left = 208.37s
After 4000 sentences: Train Accuracy = 0.9726, Dev Accuracy = 0.9469, Time = 3.06s, Estimated Time Left = 206.77s
After 4500 sentences: Train Accuracy = 0.9759, Dev Accuracy = 0.9473, Time = 3.07s, Estimated Time Left = 204.81s
After 5000 sentences: Train Accuracy = 0.9732, Dev Accuracy = 0.9469, Time = 3.09s, Estimated Time Left = 202.84s
After 5500 sentences: Train Accuracy = 0.9773, Dev Accuracy = 0.9475, Time = 3.09s, Estimated Time Left = 199.80s
After 6000 sentences: Train Accuracy = 0.9764, Dev Accuracy = 0.9468, Time = 3.10s, Estimated Time Left = 197.29s
After 6500 sentences: Train Accuracy = 0.9759, Dev Accuracy = 0.9475, Time = 3.11s, Estimated Time Left = 194.63s
After 7000 sentences: Train Accuracy = 0.9776, Dev Accuracy = 0.9470, Time = 3.10s, Estimated Time Left = 191.46s
After 7500 sentences: Train Accuracy = 0.9739, Dev Accuracy = 0.9477, Time = 3.10s, Estimated Time Left = 187.95s
After 8000 sentences: Train Accuracy = 0.9746, Dev Accuracy = 0.9473, Time = 3.09s, Estimated Time Left = 184.27s
After 8500 sentences: Train Accuracy = 0.9774, Dev Accuracy = 0.9469, Time = 3.08s, Estimated Time Left = 180.53s
After 9000 sentences: Train Accuracy = 0.9733, Dev Accuracy = 0.9478, Time = 3.08s, Estimated Time Left = 177.72s
After 9500 sentences: Train Accuracy = 0.9744, Dev Accuracy = 0.9470, Time = 3.08s, Estimated Time Left = 174.66s
After 10000 sentences: Train Accuracy = 0.9735, Dev Accuracy = 0.9466, Time = 3.09s, Estimated Time Left = 171.91s
After 10500 sentences: Train Accuracy = 0.9760, Dev Accuracy = 0.9472, Time = 3.09s, Estimated Time Left = 168.66s
After 11000 sentences: Train Accuracy = 0.9698, Dev Accuracy = 0.9462, Time = 3.08s, Estimated Time Left = 165.27s
After 11500 sentences: Train Accuracy = 0.9789, Dev Accuracy = 0.9469, Time = 3.09s, Estimated Time Left = 162.48s
After 12000 sentences: Train Accuracy = 0.9740, Dev Accuracy = 0.9476, Time = 3.09s, Estimated Time Left = 159.62s
After 12500 sentences: Train Accuracy = 0.9787, Dev Accuracy = 0.9464, Time = 3.10s, Estimated Time Left = 156.92s
After 13000 sentences: Train Accuracy = 0.9726, Dev Accuracy = 0.9460, Time = 3.10s, Estimated Time Left = 153.80s
After 13500 sentences: Train Accuracy = 0.9756, Dev Accuracy = 0.9468, Time = 3.10s, Estimated Time Left = 150.69s
After 14000 sentences: Train Accuracy = 0.9752, Dev Accuracy = 0.9471, Time = 3.10s, Estimated Time Left = 147.73s
After 14500 sentences: Train Accuracy = 0.9768, Dev Accuracy = 0.9466, Time = 3.10s, Estimated Time Left = 144.82s
After 15000 sentences: Train Accuracy = 0.9756, Dev Accuracy = 0.9464, Time = 3.10s, Estimated Time Left = 141.70s
After 15500 sentences: Train Accuracy = 0.9768, Dev Accuracy = 0.9471, Time = 3.10s, Estimated Time Left = 138.59s
After 16000 sentences: Train Accuracy = 0.9775, Dev Accuracy = 0.9471, Time = 3.10s, Estimated Time Left = 135.50s
After 16500 sentences: Train Accuracy = 0.9760, Dev Accuracy = 0.9465, Time = 3.10s, Estimated Time Left = 132.28s
After 17000 sentences: Train Accuracy = 0.9725, Dev Accuracy = 0.9472, Time = 3.10s, Estimated Time Left = 129.28s
After 17500 sentences: Train Accuracy = 0.9784, Dev Accuracy = 0.9466, Time = 3.10s, Estimated Time Left = 125.88s
After 18000 sentences: Train Accuracy = 0.9763, Dev Accuracy = 0.9465, Time = 3.09s, Estimated Time Left = 122.68s
After 18500 sentences: Train Accuracy = 0.9781, Dev Accuracy = 0.9474, Time = 3.09s, Estimated Time Left = 119.52s
After 19000 sentences: Train Accuracy = 0.9734, Dev Accuracy = 0.9462, Time = 3.09s, Estimated Time Left = 116.39s
After 19500 sentences: Train Accuracy = 0.9711, Dev Accuracy = 0.9462, Time = 3.09s, Estimated Time Left = 113.21s
After 20000 sentences: Train Accuracy = 0.9776, Dev Accuracy = 0.9473, Time = 3.09s, Estimated Time Left = 110.04s
After 20500 sentences: Train Accuracy = 0.9780, Dev Accuracy = 0.9469, Time = 3.08s, Estimated Time Left = 106.84s
After 21000 sentences: Train Accuracy = 0.9748, Dev Accuracy = 0.9471, Time = 3.08s, Estimated Time Left = 103.69s
After 21500 sentences: Train Accuracy = 0.9751, Dev Accuracy = 0.9474, Time = 3.08s, Estimated Time Left = 100.50s
After 22000 sentences: Train Accuracy = 0.9788, Dev Accuracy = 0.9470, Time = 3.07s, Estimated Time Left = 97.34s
After 22500 sentences: Train Accuracy = 0.9736, Dev Accuracy = 0.9472, Time = 3.07s, Estimated Time Left = 94.23s
After 23000 sentences: Train Accuracy = 0.9786, Dev Accuracy = 0.9462, Time = 3.07s, Estimated Time Left = 91.14s
After 23500 sentences: Train Accuracy = 0.9780, Dev Accuracy = 0.9468, Time = 3.07s, Estimated Time Left = 88.07s
After 24000 sentences: Train Accuracy = 0.9744, Dev Accuracy = 0.9469, Time = 3.07s, Estimated Time Left = 84.98s
After 24500 sentences: Train Accuracy = 0.9783, Dev Accuracy = 0.9466, Time = 3.07s, Estimated Time Left = 81.87s
After 25000 sentences: Train Accuracy = 0.9725, Dev Accuracy = 0.9473, Time = 3.07s, Estimated Time Left = 78.82s
After 25500 sentences: Train Accuracy = 0.9781, Dev Accuracy = 0.9468, Time = 3.07s, Estimated Time Left = 75.76s
After 26000 sentences: Train Accuracy = 0.9710, Dev Accuracy = 0.9472, Time = 3.07s, Estimated Time Left = 72.68s
After 26500 sentences: Train Accuracy = 0.9748, Dev Accuracy = 0.9473, Time = 3.07s, Estimated Time Left = 69.63s
After 27000 sentences: Train Accuracy = 0.9719, Dev Accuracy = 0.9469, Time = 3.07s, Estimated Time Left = 66.59s
After 27500 sentences: Train Accuracy = 0.9684, Dev Accuracy = 0.9469, Time = 3.08s, Estimated Time Left = 63.56s
After 28000 sentences: Train Accuracy = 0.9753, Dev Accuracy = 0.9466, Time = 3.08s, Estimated Time Left = 60.50s
After 28500 sentences: Train Accuracy = 0.9732, Dev Accuracy = 0.9476, Time = 3.08s, Estimated Time Left = 57.47s
After 29000 sentences: Train Accuracy = 0.9714, Dev Accuracy = 0.9476, Time = 3.08s, Estimated Time Left = 54.39s
After 29500 sentences: Train Accuracy = 0.9679, Dev Accuracy = 0.9477, Time = 3.08s, Estimated Time Left = 51.35s
After 30000 sentences: Train Accuracy = 0.9765, Dev Accuracy = 0.9474, Time = 3.08s, Estimated Time Left = 48.28s
After 30500 sentences: Train Accuracy = 0.9757, Dev Accuracy = 0.9467, Time = 3.08s, Estimated Time Left = 45.20s
After 31000 sentences: Train Accuracy = 0.9781, Dev Accuracy = 0.9466, Time = 3.08s, Estimated Time Left = 42.13s
After 31500 sentences: Train Accuracy = 0.9735, Dev Accuracy = 0.9471, Time = 3.08s, Estimated Time Left = 39.05s
After 32000 sentences: Train Accuracy = 0.9744, Dev Accuracy = 0.9465, Time = 3.08s, Estimated Time Left = 35.95s
After 32500 sentences: Train Accuracy = 0.9731, Dev Accuracy = 0.9467, Time = 3.08s, Estimated Time Left = 32.89s
After 33000 sentences: Train Accuracy = 0.9720, Dev Accuracy = 0.9467, Time = 3.08s, Estimated Time Left = 29.81s
After 33500 sentences: Train Accuracy = 0.9797, Dev Accuracy = 0.9465, Time = 3.08s, Estimated Time Left = 26.73s
After 34000 sentences: Train Accuracy = 0.9750, Dev Accuracy = 0.9473, Time = 3.09s, Estimated Time Left = 23.65s
After 34500 sentences: Train Accuracy = 0.9766, Dev Accuracy = 0.9469, Time = 3.09s, Estimated Time Left = 20.56s
After 35000 sentences: Train Accuracy = 0.9755, Dev Accuracy = 0.9468, Time = 3.09s, Estimated Time Left = 17.49s
After 35500 sentences: Train Accuracy = 0.9756, Dev Accuracy = 0.9465, Time = 3.09s, Estimated Time Left = 14.40s
After 36000 sentences: Train Accuracy = 0.9738, Dev Accuracy = 0.9469, Time = 3.09s, Estimated Time Left = 11.32s
After 36500 sentences: Train Accuracy = 0.9756, Dev Accuracy = 0.9465, Time = 3.09s, Estimated Time Left = 8.23s
After 37000 sentences: Train Accuracy = 0.9741, Dev Accuracy = 0.9469, Time = 3.09s, Estimated Time Left = 5.14s
After 37500 sentences: Train Accuracy = 0.9736, Dev Accuracy = 0.9469, Time = 3.09s, Estimated Time Left = 2.05s
Epoch 4: Train Loss = 118.9116, Dev Loss = 118.9027
Epoch 4: Loss = 118.9027
After 500 sentences: Train Accuracy = 0.9758, Dev Accuracy = 0.9474, Time = 3.18s, Estimated Time Left = 237.10s
After 1000 sentences: Train Accuracy = 0.9747, Dev Accuracy = 0.9469, Time = 3.13s, Estimated Time Left = 230.51s
After 1500 sentences: Train Accuracy = 0.9756, Dev Accuracy = 0.9469, Time = 3.14s, Estimated Time Left = 228.02s
After 2000 sentences: Train Accuracy = 0.9738, Dev Accuracy = 0.9469, Time = 3.15s, Estimated Time Left = 225.72s
After 2500 sentences: Train Accuracy = 0.9772, Dev Accuracy = 0.9469, Time = 3.15s, Estimated Time Left = 222.94s
After 3000 sentences: Train Accuracy = 0.9722, Dev Accuracy = 0.9471, Time = 3.17s, Estimated Time Left = 221.10s
After 3500 sentences: Train Accuracy = 0.9792, Dev Accuracy = 0.9470, Time = 3.16s, Estimated Time Left = 217.12s
After 4000 sentences: Train Accuracy = 0.9733, Dev Accuracy = 0.9473, Time = 3.14s, Estimated Time Left = 212.20s
After 4500 sentences: Train Accuracy = 0.9734, Dev Accuracy = 0.9468, Time = 3.14s, Estimated Time Left = 209.47s
After 5000 sentences: Train Accuracy = 0.9731, Dev Accuracy = 0.9467, Time = 3.15s, Estimated Time Left = 206.63s
After 5500 sentences: Train Accuracy = 0.9738, Dev Accuracy = 0.9465, Time = 3.14s, Estimated Time Left = 203.18s
After 6000 sentences: Train Accuracy = 0.9702, Dev Accuracy = 0.9470, Time = 3.14s, Estimated Time Left = 199.82s
After 6500 sentences: Train Accuracy = 0.9754, Dev Accuracy = 0.9482, Time = 3.14s, Estimated Time Left = 196.61s
After 7000 sentences: Train Accuracy = 0.9735, Dev Accuracy = 0.9470, Time = 3.14s, Estimated Time Left = 193.36s
After 7500 sentences: Train Accuracy = 0.9753, Dev Accuracy = 0.9470, Time = 3.13s, Estimated Time Left = 189.99s
After 8000 sentences: Train Accuracy = 0.9740, Dev Accuracy = 0.9470, Time = 3.13s, Estimated Time Left = 186.68s
After 8500 sentences: Train Accuracy = 0.9736, Dev Accuracy = 0.9463, Time = 3.13s, Estimated Time Left = 183.56s
After 9000 sentences: Train Accuracy = 0.9723, Dev Accuracy = 0.9465, Time = 3.13s, Estimated Time Left = 180.46s
After 9500 sentences: Train Accuracy = 0.9743, Dev Accuracy = 0.9469, Time = 3.13s, Estimated Time Left = 177.39s
After 10000 sentences: Train Accuracy = 0.9775, Dev Accuracy = 0.9467, Time = 3.13s, Estimated Time Left = 174.18s
After 10500 sentences: Train Accuracy = 0.9729, Dev Accuracy = 0.9466, Time = 3.13s, Estimated Time Left = 171.08s
After 11000 sentences: Train Accuracy = 0.9738, Dev Accuracy = 0.9467, Time = 3.13s, Estimated Time Left = 167.98s
After 11500 sentences: Train Accuracy = 0.9748, Dev Accuracy = 0.9474, Time = 3.13s, Estimated Time Left = 164.63s
After 12000 sentences: Train Accuracy = 0.9731, Dev Accuracy = 0.9465, Time = 3.12s, Estimated Time Left = 161.31s
After 12500 sentences: Train Accuracy = 0.9720, Dev Accuracy = 0.9472, Time = 3.12s, Estimated Time Left = 158.06s
After 13000 sentences: Train Accuracy = 0.9751, Dev Accuracy = 0.9468, Time = 3.12s, Estimated Time Left = 154.79s
After 13500 sentences: Train Accuracy = 0.9743, Dev Accuracy = 0.9473, Time = 3.12s, Estimated Time Left = 151.65s
After 14000 sentences: Train Accuracy = 0.9745, Dev Accuracy = 0.9467, Time = 3.12s, Estimated Time Left = 148.57s
After 14500 sentences: Train Accuracy = 0.9762, Dev Accuracy = 0.9470, Time = 3.12s, Estimated Time Left = 145.47s
After 15000 sentences: Train Accuracy = 0.9755, Dev Accuracy = 0.9468, Time = 3.11s, Estimated Time Left = 142.23s
After 15500 sentences: Train Accuracy = 0.9785, Dev Accuracy = 0.9468, Time = 3.11s, Estimated Time Left = 138.83s
After 16000 sentences: Train Accuracy = 0.9746, Dev Accuracy = 0.9470, Time = 3.11s, Estimated Time Left = 135.62s
After 16500 sentences: Train Accuracy = 0.9748, Dev Accuracy = 0.9480, Time = 3.10s, Estimated Time Left = 132.38s
After 17000 sentences: Train Accuracy = 0.9731, Dev Accuracy = 0.9462, Time = 3.10s, Estimated Time Left = 129.29s
After 17500 sentences: Train Accuracy = 0.9772, Dev Accuracy = 0.9469, Time = 3.10s, Estimated Time Left = 126.13s
After 18000 sentences: Train Accuracy = 0.9743, Dev Accuracy = 0.9460, Time = 3.10s, Estimated Time Left = 122.76s
After 18500 sentences: Train Accuracy = 0.9725, Dev Accuracy = 0.9460, Time = 3.09s, Estimated Time Left = 119.57s
After 19000 sentences: Train Accuracy = 0.9754, Dev Accuracy = 0.9470, Time = 3.09s, Estimated Time Left = 116.35s
After 19500 sentences: Train Accuracy = 0.9771, Dev Accuracy = 0.9471, Time = 3.08s, Estimated Time Left = 113.11s
After 20000 sentences: Train Accuracy = 0.9730, Dev Accuracy = 0.9469, Time = 3.08s, Estimated Time Left = 110.00s
After 20500 sentences: Train Accuracy = 0.9781, Dev Accuracy = 0.9470, Time = 3.08s, Estimated Time Left = 106.77s
After 21000 sentences: Train Accuracy = 0.9687, Dev Accuracy = 0.9474, Time = 3.08s, Estimated Time Left = 103.60s
After 21500 sentences: Train Accuracy = 0.9770, Dev Accuracy = 0.9466, Time = 3.07s, Estimated Time Left = 100.43s
After 22000 sentences: Train Accuracy = 0.9762, Dev Accuracy = 0.9465, Time = 3.08s, Estimated Time Left = 97.38s
After 22500 sentences: Train Accuracy = 0.9755, Dev Accuracy = 0.9474, Time = 3.08s, Estimated Time Left = 94.31s
After 23000 sentences: Train Accuracy = 0.9733, Dev Accuracy = 0.9466, Time = 3.07s, Estimated Time Left = 91.19s
After 23500 sentences: Train Accuracy = 0.9766, Dev Accuracy = 0.9469, Time = 3.07s, Estimated Time Left = 88.01s
After 24000 sentences: Train Accuracy = 0.9739, Dev Accuracy = 0.9472, Time = 3.07s, Estimated Time Left = 84.88s
After 24500 sentences: Train Accuracy = 0.9726, Dev Accuracy = 0.9468, Time = 3.07s, Estimated Time Left = 81.76s
After 25000 sentences: Train Accuracy = 0.9752, Dev Accuracy = 0.9468, Time = 3.06s, Estimated Time Left = 78.66s
After 25500 sentences: Train Accuracy = 0.9696, Dev Accuracy = 0.9473, Time = 3.06s, Estimated Time Left = 75.58s
After 26000 sentences: Train Accuracy = 0.9777, Dev Accuracy = 0.9464, Time = 3.07s, Estimated Time Left = 72.54s
After 26500 sentences: Train Accuracy = 0.9760, Dev Accuracy = 0.9460, Time = 3.07s, Estimated Time Left = 69.49s
After 27000 sentences: Train Accuracy = 0.9771, Dev Accuracy = 0.9469, Time = 3.07s, Estimated Time Left = 66.41s
After 27500 sentences: Train Accuracy = 0.9725, Dev Accuracy = 0.9470, Time = 3.06s, Estimated Time Left = 63.30s
After 28000 sentences: Train Accuracy = 0.9738, Dev Accuracy = 0.9474, Time = 3.06s, Estimated Time Left = 60.21s
After 28500 sentences: Train Accuracy = 0.9751, Dev Accuracy = 0.9470, Time = 3.06s, Estimated Time Left = 57.12s
After 29000 sentences: Train Accuracy = 0.9729, Dev Accuracy = 0.9472, Time = 3.06s, Estimated Time Left = 54.02s
After 29500 sentences: Train Accuracy = 0.9707, Dev Accuracy = 0.9472, Time = 3.06s, Estimated Time Left = 50.96s
After 30000 sentences: Train Accuracy = 0.9751, Dev Accuracy = 0.9474, Time = 3.06s, Estimated Time Left = 47.95s
After 30500 sentences: Train Accuracy = 0.9777, Dev Accuracy = 0.9473, Time = 3.06s, Estimated Time Left = 44.93s
After 31000 sentences: Train Accuracy = 0.9740, Dev Accuracy = 0.9464, Time = 3.06s, Estimated Time Left = 41.85s
After 31500 sentences: Train Accuracy = 0.9713, Dev Accuracy = 0.9466, Time = 3.07s, Estimated Time Left = 38.82s
After 32000 sentences: Train Accuracy = 0.9741, Dev Accuracy = 0.9470, Time = 3.07s, Estimated Time Left = 35.76s
After 32500 sentences: Train Accuracy = 0.9770, Dev Accuracy = 0.9474, Time = 3.07s, Estimated Time Left = 32.70s
After 33000 sentences: Train Accuracy = 0.9767, Dev Accuracy = 0.9469, Time = 3.07s, Estimated Time Left = 29.63s
After 33500 sentences: Train Accuracy = 0.9760, Dev Accuracy = 0.9469, Time = 3.06s, Estimated Time Left = 26.55s
After 34000 sentences: Train Accuracy = 0.9761, Dev Accuracy = 0.9466, Time = 3.07s, Estimated Time Left = 23.49s
After 34500 sentences: Train Accuracy = 0.9770, Dev Accuracy = 0.9468, Time = 3.07s, Estimated Time Left = 20.43s
After 35000 sentences: Train Accuracy = 0.9772, Dev Accuracy = 0.9469, Time = 3.07s, Estimated Time Left = 17.36s
After 35500 sentences: Train Accuracy = 0.9778, Dev Accuracy = 0.9472, Time = 3.07s, Estimated Time Left = 14.31s
After 36000 sentences: Train Accuracy = 0.9765, Dev Accuracy = 0.9469, Time = 3.07s, Estimated Time Left = 11.24s
After 36500 sentences: Train Accuracy = 0.9712, Dev Accuracy = 0.9475, Time = 3.07s, Estimated Time Left = 8.18s
After 37000 sentences: Train Accuracy = 0.9730, Dev Accuracy = 0.9465, Time = 3.07s, Estimated Time Left = 5.11s
After 37500 sentences: Train Accuracy = 0.9777, Dev Accuracy = 0.9466, Time = 3.07s, Estimated Time Left = 2.04s
Epoch 5: Train Loss = 118.7391, Dev Loss = 118.8744
Epoch 5: Loss = 118.8744
